count,curTime,inTime_secs,outTime_secs,procTime_secs,totalTime_secs
168,1568177931.6202085,0.04738879203796387,0.04438376426696777,0.07627344131469727,0.16804862022399902
9,1568177932.120593,0.016033649444580078,0.0018918514251708984,0.0055997371673583984,0.023525714874267578
160,1568177932.6210933,0.02527928352355957,0.021067142486572266,0.055907487869262695,0.10225439071655273
166,1568177933.121546,0.020801305770874023,0.019759178161621094,0.05810880661010742,0.09866952896118164
0,1568177933.6219766,0.10140800476074219,1.5020370483398438e-05,0.0008013248443603516,0.10222554206848145
8,1568177934.1224012,0.002187013626098633,0.0016465187072753906,0.005232334136962891,0.009066343307495117
339,1568177934.62294,0.03257322311401367,0.04782676696777344,0.11236834526062012,0.19276881217956543
7,1568177935.123191,0.011764049530029297,0.0014269351959228516,0.006718635559082031,0.019910812377929688
126,1568177935.6237168,0.01166844367980957,0.017760276794433594,0.04842352867126465,0.07785224914550781
134,1568177936.124168,0.03898930549621582,0.022000551223754883,0.045470476150512695,0.1064605712890625
133,1568177936.6246135,0.011984586715698242,0.015273571014404297,0.05351877212524414,0.08077764511108398
132,1568177937.125063,0.02174687385559082,0.021893978118896484,0.0565183162689209,0.10015869140625
134,1568177937.6254995,0.01740097999572754,0.021678686141967773,0.04489922523498535,0.08397960662841797
139,1568177938.125939,0.015017986297607422,0.017353296279907227,0.04910540580749512,0.08147692680358887
135,1568177938.6263776,0.021565675735473633,0.022319316864013672,0.045897722244262695,0.0897829532623291
57,1568177939.1268144,0.008549928665161133,0.0075054168701171875,0.024920225143432617,0.040975093841552734
81,1568177939.6272151,0.013318061828613281,0.015368461608886719,0.0370938777923584,0.0657806396484375
159,1568177940.1276872,0.014369964599609375,0.03949236869812012,0.06180238723754883,0.11566543579101562
158,1568177940.6280944,0.02632594108581543,0.01865243911743164,0.05626392364501953,0.1012430191040039
144,1568177941.1285477,0.02780628204345703,0.026584386825561523,0.06836962699890137,0.12276196479797363
155,1568177941.6289687,0.01997685432434082,0.01874852180480957,0.061168670654296875,0.09989500045776367
149,1568177942.1294038,0.019715547561645508,0.0240781307220459,0.06549477577209473,0.10928869247436523
2,1568177942.62986,0.10108399391174316,0.00048232078552246094,0.003173828125,0.10474061965942383
156,1568177943.1303024,0.014576435089111328,0.019271373748779297,0.046714067459106445,0.08056211471557617
152,1568177943.6307473,0.021168231964111328,0.025359153747558594,0.0664215087890625,0.11294889450073242
136,1568177944.1311831,0.013702869415283203,0.04524350166320801,0.05214571952819824,0.11109232902526855
149,1568177944.6315987,0.02182459831237793,0.037244319915771484,0.06461215019226074,0.12368011474609375
118,1568177945.132012,0.015348434448242188,0.020595788955688477,0.051576852798461914,0.08752131462097168
34,1568177945.6324515,0.0063288211822509766,0.0058135986328125,0.014959573745727539,0.027103185653686523
149,1568177946.1329746,0.0150299072265625,0.020927906036376953,0.04885601997375488,0.08481478691101074
193,1568177946.6334379,0.017400503158569336,0.025945186614990234,0.0652456283569336,0.10859203338623047
169,1568177947.1338842,0.014955520629882812,0.019965171813964844,0.05556368827819824,0.0904843807220459
0,1568177947.6343222,0.10097599029541016,7.3909759521484375e-06,0.0004627704620361328,0.10144639015197754
9,1568177948.1347458,0.0021822452545166016,0.0013232231140136719,0.005510807037353516,0.009016275405883789
323,1568177948.635222,0.04037618637084961,0.039309024810791016,0.12181568145751953,0.20150184631347656
3,1568177949.1355705,0.03472495079040527,0.0006780624389648438,0.004762887954711914,0.04016709327697754
159,1568177949.636054,0.017042160034179688,0.02539539337158203,0.056822776794433594,0.09926056861877441
163,1568177950.1365118,0.027256488800048828,0.020038127899169922,0.061107635498046875,0.10840320587158203
168,1568177950.6369627,0.016243934631347656,0.03145313262939453,0.05994415283203125,0.10764122009277344
9,1568177951.1374075,0.0320584774017334,0.0017559528350830078,0.006079435348510742,0.03989410400390625
158,1568177951.6379323,0.02327442169189453,0.018867969512939453,0.04943370819091797,0.09157657623291016
163,1568177952.1431928,0.02108144760131836,0.029001235961914062,0.06898093223571777,0.1190643310546875
166,1568177952.6436017,0.07107400894165039,0.03325390815734863,0.07052993774414062,0.17485928535461426
1,1568177953.1439593,0.003570556640625,0.0003170967102050781,0.0027234554290771484,0.00661158561706543
164,1568177953.6444786,0.02288341522216797,0.02754974365234375,0.07117152214050293,0.12160468101501465
175,1568177954.1448963,0.023653507232666016,0.02062511444091797,0.06143689155578613,0.10571622848510742
0,1568177954.6453278,0.1012725830078125,1.9550323486328125e-05,0.0011377334594726562,0.1024317741394043
9,1568177955.145756,0.002256631851196289,0.0016820430755615234,0.005369663238525391,0.009308815002441406
166,1568177955.6462748,0.024439573287963867,0.022704362869262695,0.057454824447631836,0.1045989990234375
203,1568177956.1466997,0.027417659759521484,0.051740169525146484,0.0874488353729248,0.16660714149475098
0,1568177956.647058,0.10102581977844238,8.344650268554688e-06,0.0007007122039794922,0.10173535346984863
8,1568177957.1472163,0.0017919540405273438,0.0017974376678466797,0.0054819583892822266,0.009072542190551758
200,1568177957.6477654,0.02834463119506836,0.04358673095703125,0.08159255981445312,0.15352439880371094
167,1568177958.1481364,0.024268627166748047,0.0330653190612793,0.07685422897338867,0.13418960571289062
162,1568177958.6485534,0.018903732299804688,0.020212173461914062,0.054167747497558594,0.09328389167785645
166,1568177959.155186,0.02264881134033203,0.03895425796508789,0.06453180313110352,0.12613487243652344
0,1568177959.6555984,0.10102462768554688,1.0728836059570312e-05,0.0008618831634521484,0.1018977165222168
9,1568177960.1560197,0.0016062259674072266,0.001195669174194336,0.004103422164916992,0.006905555725097656
323,1568177960.656557,0.04452967643737793,0.04619479179382324,0.11360287666320801,0.20432758331298828
0,1568177961.1568809,0.10117030143737793,9.5367431640625e-06,0.0012302398681640625,0.10241055488586426
9,1568177961.6573045,0.002251863479614258,0.0017609596252441406,0.006211519241333008,0.010224580764770508
328,1568177962.157849,0.02924656867980957,0.043431758880615234,0.1324009895324707,0.2050797939300537
87,1568177962.6581774,0.018871784210205078,0.015535116195678711,0.04330921173095703,0.07772254943847656
77,1568177963.158646,0.008429765701293945,0.014202356338500977,0.0334475040435791,0.056079864501953125
171,1568177963.6591337,0.015885591506958008,0.02317190170288086,0.054962873458862305,0.09402060508728027
6,1568177964.15957,0.023863554000854492,0.0011603832244873047,0.005371570587158203,0.030396699905395508
166,1568177964.6600883,0.02292346954345703,0.018897294998168945,0.055066823959350586,0.09688782691955566
173,1568177965.1605487,0.01734638214111328,0.023070096969604492,0.05487513542175293,0.0952906608581543
0,1568177965.660989,0.10118961334228516,2.0503997802734375e-05,0.0015816688537597656,0.10279345512390137
9,1568177966.16144,0.0015749931335449219,0.0012392997741699219,0.003867626190185547,0.0066814422607421875
262,1568177966.6620119,0.0403742790222168,0.030591487884521484,0.11180925369262695,0.18277549743652344
133,1568177967.1623847,0.013047456741333008,0.017359018325805664,0.04909181594848633,0.0794985294342041
185,1568177967.6628385,0.023070335388183594,0.028926610946655273,0.07730317115783691,0.12929987907409668
0,1568177968.1631827,0.10098505020141602,7.3909759521484375e-06,0.0005106925964355469,0.10150337219238281
7,1568177968.6636057,0.0018274784088134766,0.0012269020080566406,0.0044133663177490234,0.007467985153198242
187,1568177969.163691,0.02262711524963379,0.021986961364746094,0.06440854072570801,0.1090230941772461
189,1568177969.6641085,0.019845962524414062,0.022629261016845703,0.0680854320526123,0.11056089401245117
0,1568177970.1645262,0.10080671310424805,8.58306884765625e-06,0.0006556510925292969,0.1014714241027832
6,1568177970.6649697,0.0013623237609863281,0.0008435249328613281,0.0029952526092529297,0.005201101303100586
181,1568177971.1654942,0.025490522384643555,0.04450798034667969,0.07155585289001465,0.1415550708770752
182,1568177971.665903,0.01578831672668457,0.03972768783569336,0.07150149345397949,0.12701725959777832
0,1568177972.166343,0.10087227821350098,8.58306884765625e-06,0.0006475448608398438,0.10152935981750488
9,1568177972.6667633,0.0014884471893310547,0.0011627674102783203,0.004027366638183594,0.00667881965637207
173,1568177973.1672614,0.024361133575439453,0.032459259033203125,0.07577848434448242,0.1325993537902832
178,1568177973.6676538,0.021042823791503906,0.029474258422851562,0.06407380104064941,0.11459159851074219
125,1568177974.1680956,0.017314672470092773,0.020619630813598633,0.05429959297180176,0.09223437309265137
65,1568177974.6685307,0.006677389144897461,0.007905721664428711,0.027252197265625,0.04183673858642578
154,1568177975.1690383,0.01526951789855957,0.018259525299072266,0.0519404411315918,0.08546972274780273
147,1568177975.669475,0.01645827293395996,0.04322361946105957,0.04742240905761719,0.10710430145263672
6,1568177976.1699133,0.06010174751281738,0.0011348724365234375,0.004178047180175781,0.0654146671295166
149,1568177976.670371,0.013338088989257812,0.01652240753173828,0.04732990264892578,0.07719063758850098
166,1568177977.1708462,0.016132831573486328,0.01978754997253418,0.054276227951049805,0.09019637107849121
160,1568177977.671232,0.016281843185424805,0.024852514266967773,0.054659366607666016,0.0957942008972168
162,1568177978.17166,0.01602935791015625,0.02524256706237793,0.05879855155944824,0.10007190704345703
163,1568177978.6720834,0.020133018493652344,0.02019953727722168,0.05913949012756348,0.0994720458984375
157,1568177979.1725178,0.020810842514038086,0.01996779441833496,0.058109283447265625,0.09888839721679688
1,1568177979.6729517,0.0725548267364502,0.0003724098205566406,0.00290679931640625,0.07583475112915039
162,1568177980.1734273,0.030994176864624023,0.01940131187438965,0.0507664680480957,0.10116267204284668
165,1568177980.6738956,0.01848626136779785,0.03601670265197754,0.06988286972045898,0.12438607215881348
159,1568177981.1744444,0.02227616310119629,0.019915103912353516,0.07261800765991211,0.11481094360351562
5,1568177981.674882,0.028109073638916016,0.0008459091186523438,0.0030095577239990234,0.031965017318725586
166,1568177982.175267,0.03320717811584473,0.030102014541625977,0.06536436080932617,0.12867379188537598
163,1568177982.6756873,0.015456438064575195,0.02452707290649414,0.059262752532958984,0.09924650192260742
161,1568177983.176116,0.020395994186401367,0.04476642608642578,0.07082033157348633,0.13598394393920898
1,1568177983.6765168,0.051891326904296875,0.00047016143798828125,0.00422215461730957,0.05658578872680664
165,1568177984.1769853,0.02013707160949707,0.0290219783782959,0.10134458541870117,0.15050411224365234
164,1568177984.677423,0.033670663833618164,0.029712677001953125,0.06693887710571289,0.13032269477844238
160,1568177985.177829,0.018132686614990234,0.026462793350219727,0.061414480209350586,0.10601019859313965
0,1568177985.678301,0.10098457336425781,8.106231689453125e-06,0.0005905628204345703,0.10158419609069824
9,1568177986.1787283,0.0016834735870361328,0.001277923583984375,0.004461050033569336,0.007422208786010742
308,1568177986.6792269,0.02974867820739746,0.03651833534240723,0.1059267520904541,0.1721937656402588
157,1568177987.1795814,0.020923376083374023,0.038023948669433594,0.07346677780151367,0.13241362571716309
162,1568177987.6799808,0.015189409255981445,0.04656529426574707,0.06060004234313965,0.12235546112060547
156,1568177988.1804059,0.017821788787841797,0.020407915115356445,0.059191226959228516,0.09742164611816406
1,1568177988.680866,0.04323315620422363,0.00030541419982910156,0.0019192695617675781,0.045458078384399414
180,1568177989.1813736,0.024146318435668945,0.024289846420288086,0.06694149971008301,0.11537861824035645
178,1568177989.6821928,0.018880367279052734,0.027063369750976562,0.07031416893005371,0.11625862121582031
170,1568177990.1825964,0.02535390853881836,0.028285503387451172,0.08264827728271484,0.13628816604614258
0,1568177990.6829925,0.10094356536865234,1.2874603271484375e-05,0.001024007797241211,0.10198163986206055
9,1568177991.1831734,0.002234220504760742,0.0018703937530517578,0.005826711654663086,0.009931802749633789
338,1568177991.6837199,0.03750467300415039,0.08935260772705078,0.13331365585327148,0.26017117500305176
178,1568177992.18401,0.016405105590820312,0.029103755950927734,0.07715177536010742,0.12266111373901367
41,1568177992.684425,0.005560874938964844,0.004798173904418945,0.01616191864013672,0.02652120590209961
136,1568177993.184951,0.01386880874633789,0.018241405487060547,0.04313969612121582,0.07525038719177246
190,1568177993.6854134,0.016742467880249023,0.02621150016784668,0.05997061729431152,0.10292458534240723
184,1568177994.1858404,0.018118619918823242,0.02662348747253418,0.06854391098022461,0.11328625679016113
1,1568177994.6863458,0.0712273120880127,0.0004107952117919922,0.002391815185546875,0.07403016090393066
182,1568177995.1868203,0.02298450469970703,0.026319026947021484,0.06335616111755371,0.11265921592712402
185,1568177995.687212,0.03515172004699707,0.0241851806640625,0.06168508529663086,0.12102174758911133
9,1568177996.1876454,0.0881655216217041,0.0016613006591796875,0.006607770919799805,0.0964353084564209
175,1568177996.6880736,0.015604734420776367,0.023486614227294922,0.05659008026123047,0.09568190574645996
182,1568177997.1885178,0.023287296295166016,0.024233579635620117,0.068359375,0.11588025093078613
0,1568177997.6889327,0.1010293960571289,1.0251998901367188e-05,0.0006561279296875,0.10169625282287598
9,1568177998.189373,0.0025415420532226562,0.0019099712371826172,0.005849361419677734,0.01030111312866211
368,1568177998.6899128,0.03126955032348633,0.0552215576171875,0.13483500480651855,0.2213270664215088
7,1568177999.19022,0.021857738494873047,0.0014410018920898438,0.007439374923706055,0.03073883056640625
150,1568177999.6907184,0.021009206771850586,0.0627748966217041,0.0698845386505127,0.15366911888122559
154,1568178000.1911004,0.022609710693359375,0.0352177619934082,0.0670461654663086,0.12487387657165527
172,1568178000.6911802,0.015922069549560547,0.030936717987060547,0.07487273216247559,0.12173223495483398
167,1568178001.1915898,0.01651740074157715,0.020195722579956055,0.05999255180358887,0.09670591354370117
55,1568178001.692032,0.010735034942626953,0.01432180404663086,0.03001689910888672,0.05507659912109375
107,1568178002.1948743,0.016048669815063477,0.02467179298400879,0.04872918128967285,0.08944988250732422
155,1568178002.6953301,0.015256404876708984,0.023175716400146484,0.05029559135437012,0.08872818946838379
163,1568178003.1957653,0.014557838439941406,0.05101633071899414,0.05588030815124512,0.12145447731018066
150,1568178003.6961997,0.02194380760192871,0.028313875198364258,0.07289767265319824,0.12315511703491211
9,1568178004.1966243,0.008512020111083984,0.0018956661224365234,0.005963563919067383,0.0163729190826416
143,1568178004.6972058,0.026044130325317383,0.02947521209716797,0.06590032577514648,0.12141966819763184
168,1568178005.197634,0.02400040626525879,0.05114006996154785,0.08714628219604492,0.16228723526000977
172,1568178005.6980002,0.021615266799926758,0.025195598602294922,0.06690692901611328,0.11371850967407227
9,1568178006.1984508,0.014119386672973633,0.0022878646850585938,0.010961055755615234,0.027372121810913086
169,1568178006.6985621,0.026833772659301758,0.0343472957611084,0.0785672664642334,0.13974905014038086
175,1568178007.1989825,0.021912574768066406,0.027191162109375,0.0718379020690918,0.12094354629516602
176,1568178007.6992502,0.05089998245239258,0.029521465301513672,0.07955169677734375,0.1599736213684082
8,1568178008.1996152,0.0022482872009277344,0.0010671615600585938,0.004093647003173828,0.007409334182739258
166,1568178008.7001326,0.021809816360473633,0.04755735397338867,0.07156777381896973,0.14093613624572754
160,1568178009.2005188,0.021177291870117188,0.023301362991333008,0.06986713409423828,0.11434626579284668
8,1568178009.7009335,0.05786442756652832,0.0016367435455322266,0.005350351333618164,0.06485271453857422
166,1568178010.2013962,0.020655155181884766,0.02323174476623535,0.05785965919494629,0.1017460823059082
174,1568178010.701829,0.016026973724365234,0.022383689880371094,0.06072068214416504,0.09913158416748047
157,1568178011.2032182,0.02150750160217285,0.02620720863342285,0.07199525833129883,0.11971092224121094
160,1568178011.7036536,0.033725738525390625,0.0279085636138916,0.07720327377319336,0.13883709907531738
0,1568178012.204049,0.10107970237731934,1.049041748046875e-05,0.0006995201110839844,0.1017904281616211
9,1568178012.704488,0.0016188621520996094,0.0014503002166748047,0.004906654357910156,0.007976531982421875
312,1568178013.205017,0.027796030044555664,0.05135011672973633,0.11202621459960938,0.19117283821105957
153,1568178013.7054152,0.03788042068481445,0.02899765968322754,0.07557940483093262,0.14246153831481934
139,1568178014.2057984,0.015159130096435547,0.025872230529785156,0.05367708206176758,0.09470915794372559
147,1568178014.7062628,0.02125263214111328,0.02078080177307129,0.08033275604248047,0.12236738204956055
162,1568178015.2066681,0.015099525451660156,0.052611589431762695,0.05031609535217285,0.1180272102355957
135,1568178015.7071426,0.04437088966369629,0.04278254508972168,0.13948655128479004,0.22664260864257812
0,1568178016.2074373,0.10095000267028809,7.867813110351562e-06,0.0005605220794677734,0.10151886940002441
9,1568178016.7079017,0.0014994144439697266,0.0011317729949951172,0.004133939743041992,0.006765842437744141
268,1568178017.2084193,0.0333094596862793,0.03611326217651367,0.08967828750610352,0.15910100936889648
